emp_no,first_name,second_name,department,wage,project_completion_rate
3095,Lori,Mccormick,IT,88379.43,41.40522
3096,Jeremy,Figueroa,Testing,12407.07,44.63039
3097,Anthony,Jones,IT,24714.77,39.53450
3098,Gregory,Cruz,Testing,7445.27,51.71890
3099,Brian,Francis,HR,75501.5,40.48405
3100,Leslie,Greene,Testing,85602.77,43.86571
3101,Thomas,Robinson,IT,95845.68,23.59810
3102,Joseph,White,Research,61498.24,53.93661
3103,Dana,Bell,Testing,66931.53,48.47855
3104,Ryan,Dyer,Testing,38043.24,68.98433
3105,Jordan,Bush,HR,99358.23,40.01495
3106,Brian,Christian,Testing,8863.26,55.74156
3107,Lisa,Tucker,Testing,61211.51,46.37955
3108,Darrell,Barnes,Sales,44149.38,42.64821
3109,Kimberly,Porter,Sales,7109.61,33.02746
3110,Taylor,Randall,Testing,82857.2,53.43101
3111,Olivia,Cooley,Sales,93151.11,50.53277
3112,Jose,Bruce,Research,71111.83,65.17127
3113,Ashley,Mullins,IT,42011.38,59.43439
3114,Lance,Hancock,IT,35697.22,47.20891
3115,Beth,Roberts,Testing,56612.68,52.05063
3116,Jennifer,Turner,IT,66122.94,57.24306
3117,John,Arnold,Sales,79480.68,52.47458
3118,Tanya,Wells,HR,44117.58,64.96233
3119,Taylor,Bradley,IT,31709.19,50.75412
3120,Darren,Wong,Testing,112.11,48.72339
3121,Tamara,Fernandez,Sales,76088.23,55.10548
3122,Jonathan,Duncan,Testing,39073.41,33.50352
3123,Patricia,Thompson,Sales,78407.84,65.90618
3124,Lauren,Ortiz,HR,86541.88,33.62735
3125,Melanie,Holloway,Testing,68113.56,37.57934
3126,Brandi,Washington,HR,42381.05,53.16372
3127,Melissa,Nelson,Research,420.01,46.84838
3128,John,Calhoun,Research,37863.52,37.33120
3129,Christina,Hicks,IT,2027.77,61.63605
3130,Matthew,Schroeder,Research,35242.05,55.52498
3131,Cynthia,Dean,IT,62069.5,47.51435
3132,Danielle,Morris,Research,56211.14,54.57686
3133,Bianca,Young,HR,3086.21,45.34938
3134,Kelsey,Decker,Testing,93574.65,57.80980
3135,Susan,Acosta,Research,92767.64,42.84825
3136,Beth,Hernandez,IT,63859.68,69.12012
3137,Rebecca,Shepherd,Sales,18195.89,45.61944
3138,Jennifer,Li,Sales,11702.42,41.40202
3139,Sandra,Hernandez,HR,35629.88,54.17350
3140,Dr.,Maria,Testing,39074.63,64.50858
3141,Angela,Keller,Research,83289.99,55.23140
3142,Patrick,Lynch,Sales,79798.42,64.61713
3143,Cynthia,Berry,IT,7979.36,51.75255
3144,Vanessa,Andrews,HR,82732.64,41.12577
3145,David,Lowery,Testing,77360.61,50.10841
3146,Rebecca,Stewart,Sales,43024.47,50.41626
3147,Terry,Rose,Testing,535.14,51.16693
3148,Brittany,Johnson,Testing,25326.46,48.94050
3149,Amy,Walker,HR,58142.78,47.56374
3150,Kathryn,Freeman,HR,6083.94,46.88042
3151,Wanda,Sanders,Testing,20101.04,43.89403
3152,Gwendolyn,Smith,Sales,72619.95,61.89255
3153,Lindsey,Reynolds,HR,16305.19,50.54426
3154,Bryce,Hart,IT,3230.34,47.32925
3155,Allison,Jordan,HR,60418.1,44.43732
3156,Victoria,Santos,HR,36787.15,67.49308
3157,David,Quinn,Research,36635.02,56.34925
3158,David,Moore,Sales,16813.15,49.13460
3159,Anne,Lawson,IT,39707.01,68.41686
3160,Kimberly,Myers,Research,24171.38,55.29858
3161,Dr.,Alan,IT,95897.92,38.90323
3162,Sonia,Evans,Testing,89061.2,47.75216
3163,Russell,Alvarez,HR,62901,57.21249
3164,Deborah,Williams,Testing,49888.31,40.61412
3165,Timothy,Watkins,IT,88546.94,45.11798
3166,Susan,Taylor,Testing,22228.22,45.14655
3167,Craig,Mccarty,IT,12479,55.97240
3168,Eric,Boyer,HR,39934.61,43.65223
3169,John,Cox,Testing,88460.19,36.51020
3170,Tina,Boyd,Research,96893.91,63.54878
3171,Keith,Gardner,Research,28605.01,49.88754
3172,Larry,Nguyen,Research,68853.07,48.60822
3173,Lauren,Williams,Testing,44049.17,61.71595
3174,Kathleen,Brown,Research,81782.02,46.10524
3175,Gregory,Jones,Testing,77784.09,48.84001
3176,Sharon,White,Testing,30714.43,54.71894
3177,Rachel,Zhang,Testing,38673.13,51.30194
3178,Michael,Ray,Sales,73590.37,53.07364
3179,Corey,Estes,HR,43035.4,39.01279
3180,Jamie,Martin,IT,95118.77,51.92036
3181,Jason,Jenkins,Sales,53955.69,62.12844
3182,Brenda,Morrison,Testing,86401.28,63.71968
3183,Michael,Miller,HR,32452.12,66.82671
3184,Christina,Romero,HR,11103.66,23.85251
3185,Jessica,Alvarado,HR,34842.48,41.30515
3186,Destiny,Payne,IT,14805.79,49.20832
3187,Justin,Kidd,Testing,17899.71,51.75834
3188,Dr.,Gabriella,Testing,87530.16,64.29659
3189,Robert,Bradley,Research,73859.27,56.71902
3190,Jessica,Alexander,Research,61062.15,47.57625
3191,Wayne,Zimmerman,Research,77549.85,40.58992
3192,Bethany,Ramirez,Research,36454.86,40.58822
3193,Jessica,Ellis,Sales,32994.13,55.59189
3194,Mary,Roman,HR,47943.78,51.36832
3195,Amanda,Ware,HR,26032.37,45.07841
3196,Shawn,White,IT,83867.94,58.52245
3197,Steven,Davis,Testing,8765.9,58.75437
3198,Michael,Jimenez,IT,70815.35,60.38779
3199,Cynthia,Garcia,Research,69197.11,42.53424
3200,Mrs.,Megan,IT,72153.85,41.41923
3201,Eric,Burton,Research,64707.39,45.98944
3202,Richard,Taylor,HR,88810.3,64.04513
3203,Eric,Mora,Research,84302.6,51.35094
3204,Melissa,Cook,IT,59670.93,55.32388
3205,Heather,Gross,Research,44591,55.96422
3206,Alex,Nicholson,Testing,22387.33,43.46524
3207,Kyle,Peterson,Sales,56752.93,23.52455
3208,Erin,Rice,Testing,26574.51,41.01871
3209,Charles,Keller,Research,22856.56,42.59954
3210,Michael,Harper,Testing,97376.78,42.51057
3211,Jessica,Hood,Research,82796.35,43.35604
3212,Thomas,Baker,HR,29069.27,54.29879
3213,Casey,Chavez,Research,18514.2,55.78757
3214,Jonathan,Hodges,Research,986.62,53.30368
3215,Audrey,Haley,IT,76672.73,33.55962
3216,Eric,Jacobs,IT,71075.09,50.83708
3217,Sydney,Castillo,Testing,20554.02,40.86861
3218,Michelle,Fields,Sales,49641.36,38.18198
3219,Veronica,Mitchell,Sales,98440.73,49.14457
3220,Cynthia,Wells,Research,95770.39,57.49872
3221,Deanna,Barnes,Testing,32315.15,42.26958
3222,Anna,Walker,Sales,97383.59,56.93791
3223,Margaret,King,Research,79305.8,37.45318
3224,Amy,Davis,Testing,13024.55,47.37242
3225,Sharon,Swanson,IT,35768.87,57.30317
3226,Mr.,Patrick,HR,85211.97,70.09702
3227,David,Perkins,Sales,70971.49,41.69521
3228,Joseph,Quinn,Research,88430.94,38.93379
3229,Casey,Simon,Sales,32923.26,58.50679
3230,Casey,Richards,Testing,60825.89,47.51522
3231,Morgan,Frey,Sales,51270.02,32.95334
3232,George,Lee,Testing,2893.3,44.82983
3233,Victoria,Thomas,HR,53534.19,51.29773
3234,Megan,Hall,HR,51134.73,59.65560
3235,Elizabeth,Miller,Sales,87932.36,53.12030
3236,Mr.,Alexander,Testing,12856.38,54.13502
3237,Tyler,Osborn,HR,15019.05,42.00144
3238,Gregory,Holland,Testing,5546.62,59.94167
3239,Haley,Jones,HR,91266.47,44.43728
3240,Sonya,Peters,Sales,53564.59,47.21818
3241,Autumn,Harris,HR,4433.5,31.76211
3242,Melissa,Booth,IT,46255.15,50.80502
3243,Sharon,Gutierrez,HR,15027.63,36.15117
3244,Robin,Rivera,Testing,22665.93,56.03382
3245,Javier,Meyer,Testing,49920.31,44.02499
3246,Douglas,Miles,Testing,15980.72,54.18698
3247,Tamara,Jackson,IT,26935.99,44.27558
3248,Justin,Collins,Testing,58189.88,40.90729
3249,Gina,Macdonald,HR,95764.97,57.98392
3250,Tina,Barnes,Research,33227.42,50.30356
3251,Sandra,Hogan,Sales,73474.96,54.63653
3252,Jessica,Stephens,Sales,89411.53,43.91447
3253,Allen,Stone,HR,60242.67,30.48478
3254,Beth,Mitchell,Research,10528.58,49.43446
3255,Vicki,Snow,Testing,55006.88,42.36215
3256,Glenn,Briggs,Research,21110.6,42.99302
3257,Katrina,Castaneda,IT,88495.66,46.97452
3258,Samantha,Macdonald,Sales,36391.09,56.17521
3259,Craig,Love,IT,6578.21,54.85351
3260,Angela,Brown,IT,39566.06,68.82452
3261,Lisa,Morris,IT,13644.81,61.25900
3262,Christopher,Carrillo,Testing,60886.07,47.16854
3263,Christopher,Reid,Testing,37693.72,36.13337
3264,Ray,Gross,HR,10798.27,56.61649
3265,Kelly,Solomon,Research,11164.74,38.98420
3266,Joshua,Howard,IT,24748.73,37.60345
3267,Justin,Murphy,Testing,9248.18,47.76796
3268,Michael,Weiss,Sales,89997.1,57.96376
3269,Kristy,Peterson,Testing,63862.06,49.24349
3270,Joseph,Dunn,HR,65586.16,43.13030
3271,Nathan,Smith,IT,51376.94,55.23964
3272,Catherine,Reynolds,HR,55915.49,39.15295
3273,William,Smith,Sales,95291.97,64.31129
3274,Todd,Steele,IT,54279.59,47.08894
3275,Daniel,Nicholson,HR,22663.51,42.55681
3276,Jacqueline,Contreras,Sales,85220.43,59.51712
3277,David,Wong,HR,95145.53,49.29723
3278,Peter,Rodriguez,Sales,98859.81,57.66781
3279,Aaron,Ewing,Testing,62007.52,61.40958
3280,Eric,Walters,Testing,15460.06,54.41541
3281,Jesse,Brown,Testing,45592.47,51.00296
3282,Joshua,Sutton,Research,81551.63,49.50550
3283,Alexis,Swanson,Testing,95558.24,44.91674
3284,Jason,Roy,HR,41104.52,58.98247
3285,Sheri,Rodriguez,Research,32526.56,41.74696
3286,Richard,Miller,IT,31208.66,61.49796
3287,Dana,Woods,HR,29806.6,59.10400
3288,Jennifer,Scott,Sales,78752.29,45.31349
3289,Ricardo,Lane,HR,45014.47,55.49707
3290,Holly,Frank,Research,10763.05,35.93229
3291,Kevin,Hinton,Sales,26752.25,48.26296
3292,Gregory,Allison,HR,76520.94,42.72492
3293,Michael,Williams,Sales,35572.49,40.32943
3294,William,Sheppard,IT,82645.89,56.42779
3295,Laura,Patrick,IT,95464.25,46.15443
3296,Paul,Robinson,HR,2344.97,58.11870
3297,Gavin,Wolfe,IT,46840.37,62.14183
3298,Jacqueline,Thomas,Research,85311.98,45.40329
3299,Timothy,Williams,Testing,29915.43,51.61840
3300,Derrick,Lindsey,HR,66082.95,43.20118
3301,Kaitlyn,Andrews,IT,83603.35,32.40036
3302,Renee,Blake,Sales,71749.64,58.54256
3303,Daniel,Baker,Testing,99266.79,46.63262
3304,Mr.,James,HR,3339.37,60.46476
3305,Tiffany,Galloway,Sales,69888.09,38.35824
3306,Andrea,Simmons,Testing,39013.62,45.63617
3307,Cindy,Garrett,Testing,39865.98,49.05664
3308,Chelsea,Ho,Research,67103.89,40.86173
3309,Paul,Hansen,Research,88291.86,67.98576
3310,Terri,Jackson,Testing,43781.48,68.68992
3311,Lindsay,Miller,IT,72976.44,66.16122
3312,Kristina,Chan,Research,57375.3,47.57443
3313,Victor,Sims,Testing,27762.71,54.82997
3314,Alicia,Whitehead,IT,96769.47,33.34661
3315,Tara,Martinez,Research,55399.28,54.13153
3316,Joseph,Martinez,HR,29229.99,61.14609
3317,Lee,Gaines,Testing,18551.12,83.39247
3318,Christopher,Neal,Sales,41995.35,50.24295
3319,Pamela,Giles,Research,94094.89,45.08219
3320,Carly,Arnold,Research,30787.45,49.85888
3321,Preston,Cross,HR,75101.91,47.13449
3322,Ashley,Moore,IT,69930.66,55.20671
3323,Ashley,Phillips,Research,72927.39,48.16554
3324,Kyle,Cook,Sales,40698.62,39.08053
3325,Cynthia,Summers,Testing,1963.92,52.47815
3326,Steven,West,IT,49590.37,51.14256
3327,Gloria,Robinson,Research,89800.06,50.30548
3328,Justin,Davis,HR,11893.37,59.74508
3329,Susan,Williamson,Research,96311.39,70.42682
3330,Jennifer,Wade,HR,78706.15,47.65525
3331,Kim,Harrison,Sales,73699.07,64.54997
3332,Brandi,Holt,Research,29594.26,63.41707
3333,Mary,Villegas,Testing,89199.8,44.17074
3334,Sean,Mckinney,HR,34214.42,75.34677
3335,Glenn,Gonzalez,HR,54227.24,57.86550
3336,Patrick,Miller,Sales,7958.1,56.59161
3337,Kristy,Green,Sales,5856.77,38.09425
3338,Kelly,Perkins,IT,74780.58,50.02438
3339,Kristin,Smith,Testing,53504.5,39.56254
3340,Russell,Sherman,HR,26610.45,49.20527
3341,Ray,Johnson,IT,68156.88,49.56681
3342,Joel,Robinson,Testing,3818.5,41.23737
3343,Michael,Atkins,Sales,18789.63,53.87803
3344,Alexis,Smith,HR,59506.06,77.13035
3345,Cory,Harrison,Sales,60901.85,51.84128
3346,Tracy,Mendoza,Sales,96286.62,59.74394
3347,Taylor,Nguyen,Research,30390.09,59.54455
3348,Taylor,Matthews,IT,19578.11,63.23605
3349,Debra,Wiggins,IT,72865.26,34.30442
3350,Marie,Oconnor,IT,77453.45,44.96795
3351,Tommy,George,Testing,39913.67,68.76598
3352,Luis,Gilbert,Research,67658.08,40.71134
3353,Leslie,Dixon,Testing,36918.8,48.75278
3354,Shannon,Underwood,Sales,80003.81,27.55166
3355,Samuel,Edwards,Testing,3558.41,44.42025
3356,Robert,Smith,Research,54630,37.63576
3357,Anita,Goodman,Research,53934.93,60.16063
3358,Kenneth,Davis,Research,32436.98,63.15190
3359,Albert,Sanchez,Sales,54655.89,50.75261
3360,Mary,Austin,HR,88027.59,48.59091
3361,Natalie,Smith,Sales,60015.8,40.62557
3362,Dr.,Xavier,IT,36581.69,53.62318
3363,James,Reilly,HR,69084.18,48.59718
3364,Melissa,Rivera,Research,53889.01,57.07613
3365,Christopher,Mccarthy,Research,46624.9,58.67167
3366,Tommy,Jones,Testing,27612.55,56.86065
3367,Scott,Coleman,Sales,26871.77,53.12073
3368,Nicole,Jackson,HR,76860.47,61.06032
3369,Gary,Hodge,Research,89213.61,32.92129
3370,Anthony,Larson,Testing,37487.16,61.90184
3371,Brandi,Young,Sales,97745.13,35.00815
3372,Kyle,Mendez,Sales,87376.68,47.14323
3373,Timothy,Thompson,Testing,29685.28,40.97022
3374,Donald,Walters,Testing,74634.08,51.75019
3375,Emily,Bryan,IT,3944.18,31.04725
3376,Christopher,Powers,Testing,42983.45,41.14695
3377,Sergio,Campbell,HR,73434.26,42.19943
3378,Noah,Smith,HR,97327.4,40.24528
3379,Keith,Miller,Testing,63064.69,51.34022
3380,Timothy,Kim,Testing,62829.67,51.68110
3381,Daniel,Grant,HR,44656.76,33.91969
3382,Dawn,Williams,IT,82.61,40.86498
3383,Kaylee,Young,HR,40090.51,46.91523
3384,Jason,Mcknight,HR,92099.9,50.01776
3385,Scott,Olson,HR,10047.49,26.05599
3386,Michael,Watkins,IT,95615.04,42.59589
3387,Dana,Rogers,Testing,10732.76,68.24818
3388,Angela,Mooney,IT,41203.58,35.47221
3389,Jamie,Wright,HR,80154.21,41.31827
3390,Angel,Williams,HR,71393.5,43.94004
3391,Brian,Hendrix,IT,2265.8,51.18674
3392,Eric,Lynch,Testing,77868.24,55.12969
3393,David,Martinez,Testing,51913.93,41.95019
3394,Tom,Rodriguez,IT,61136.66,48.48238
3395,Christine,Bennett,HR,91516.34,34.52403
3396,Brandon,Ward,Sales,61592.04,48.34118
3397,Brett,Garrison,HR,95272.19,35.96381
3398,Donald,Simmons,Testing,14577.94,29.82271
3399,Mark,Mendez,Sales,97522.89,42.48748
3400,Jennifer,Lee,HR,61163.66,29.76497
3401,Jessica,Morris,HR,3208.86,59.30139
3402,Derek,Carey,IT,62327.54,64.31575
3403,Jose,Thompson,IT,42998.01,41.16410
3404,Karen,Perez,Sales,10435.26,30.59554
3405,Ronnie,Smith,Sales,97485.12,47.51435
3406,Ashley,Randall,Sales,13505.17,55.78654
3407,Tracy,Mcfarland,Research,21830.01,56.16161
3408,Jeffrey,Lawrence,Sales,94958.27,46.40263
3409,Joseph,Harris,Research,30178.39,60.34296
3410,Amanda,Morales,Testing,71491.92,54.07165
3411,Ryan,Lee,IT,80518.56,48.79756
3412,Melanie,Lopez,IT,66867.21,37.30175
3413,Mark,Walsh,Testing,17083.91,35.26206
3414,Brittany,Owen,HR,12097.35,43.22324
3415,Bridget,Harris,Sales,9695.8,61.88432
3416,Diane,Ochoa,HR,66195.25,47.80383
3417,Linda,Vasquez,HR,60432.42,56.95968
3418,Morgan,Fox,HR,94851.22,47.77792
3419,Dylan,Hawkins,IT,66751.13,53.86059
3420,Billy,Jones,Sales,77400.09,49.14657
3421,Tiffany,Coleman,IT,57361.33,39.72607
3422,William,Johnson,IT,4919.12,47.96098
3423,Jennifer,Ward,Testing,4271.73,57.87106
3424,Megan,Clark,Testing,69367.42,43.80134
3425,Matthew,Santiago,IT,26398.84,52.14783
3426,Susan,Gill,Testing,43840.53,49.71549
3427,Amanda,Sullivan,IT,47530.42,53.19907
3428,Jose,Mason,Testing,78000.32,41.56765
3429,Alexis,Walsh,Testing,20159.83,53.14937
3430,William,Hall,Sales,73104.49,43.75495
3431,Katherine,Morris,Sales,8203.61,41.51398
3432,David,Blake,HR,23333.39,52.99713
3433,Mary,Kerr,IT,67455.72,54.93982
3434,Julian,Taylor,IT,96188.54,48.21574
3435,Pamela,Estrada,Testing,48176.85,43.34328
3436,Grant,Spears,IT,15732.93,71.64131
3437,Brooke,Peterson,Testing,42079.12,54.86486
3438,Elijah,Deleon,HR,89063.23,45.66697
3439,Daniel,Brooks,Sales,22350.4,53.12948
3440,Michael,Anderson,Testing,55683.04,37.63195
3441,Alicia,Kim,IT,68412.49,49.65538
3442,Christopher,Martin,HR,50848.01,66.80776
3443,Kerry,Allison,IT,27340.44,63.84312
3444,Lisa,Patrick,IT,11051.95,41.00614
3445,Megan,Perez,HR,62247.57,42.70275
3446,Christopher,Andrews,Testing,11206.85,42.85591
3447,Mandy,West,Research,29602.12,47.30573
3448,Nicholas,Coleman,Research,13553.6,32.90347
3449,Tiffany,Thomas,Research,80144.71,58.67154
3450,Tammy,Alvarado,HR,28934.59,37.93833
3451,Luis,Bailey,Research,19449.08,41.89031
3452,Richard,Marks,Research,2363.3,47.65068
3453,Sean,Calhoun,HR,39419.88,52.88302
3454,Tracey,Keller,Sales,31240.96,59.24074
3455,Frank,Cannon,Research,47413.47,63.79957
3456,Jeffrey,Prince,HR,97522.07,57.16516
3457,Kathy,Spencer,Testing,29090.8,57.92919
3458,Michael,Williams,IT,97229.47,29.47277
3459,Joseph,Stephens,HR,77500.22,39.71949
3460,Samantha,Dominguez,IT,32518.77,64.15815
3461,Katelyn,Lawson,HR,99156.11,53.07479
3462,Emily,Johnston,IT,71002.9,34.13352
3463,Jason,Vargas,Research,70010.05,23.51860
3464,Jessica,Walsh,IT,89206.86,56.71110
3465,Amanda,Fleming,HR,76461.02,65.44355
3466,Kevin,Gibson,Sales,18055.52,62.93201
3467,Brian,Carter,Testing,23732.1,69.66450
3468,Rhonda,Williams,HR,84226.84,51.53147
3469,Joshua,Douglas,IT,91463.08,47.56186
3470,Jennifer,David,Testing,66343.64,55.79686
3471,Alexis,Holland,HR,5865.29,47.01185
3472,Dr.,Robert,Research,51461.21,59.72892
3473,Thomas,Hale,HR,81388.48,51.33728
3474,James,Doyle,Sales,71396.93,41.15583
3475,Debra,Gallegos,Testing,15171.17,26.88269
3476,Ms.,Debbie,Research,81194.08,52.07448
3477,Mary,Moses,Sales,52338.07,50.36352
3478,Jacqueline,Waters,Testing,61052.2,53.19601
3479,Jessica,Jackson,Research,65652.44,74.31533
3480,Danny,Smith,Research,66592.81,49.66604
3481,Adrienne,Lawrence,IT,136.22,53.93331
3482,Maria,Wolf,IT,28449.94,48.32454
3483,Mrs.,Courtney,IT,74126.29,46.29916
3484,Christopher,Shelton,IT,23509.85,58.78490
3485,Patricia,Ellison,IT,83548.69,50.48610
3486,Christopher,Nelson,Testing,57440.03,55.17468
3487,Kyle,Wagner,Sales,84511.98,36.08214
3488,Renee,Perez,Testing,36342.8,52.29473
3489,Sherry,Sweeney,Research,26443.2,27.39606
3490,Shawn,Stewart,Testing,69010.84,46.87502
3491,Jessica,Harper,IT,75730.73,61.69847
3492,Michael,Melendez,Research,12221.64,51.67358
3493,Brittany,Kaufman,Research,60217.64,52.99490
3494,Hunter,Barnett,HR,21042.47,41.77794
3495,Lauren,Young,Testing,87940.68,55.44436
3496,Alyssa,Aguilar,Sales,30944.18,51.09464
3497,Alicia,Leonard,Sales,70093.76,37.37770
3498,Blake,Cantu,Research,96439.74,27.46922
3499,Dylan,Higgins,Testing,95376.59,38.05506
3500,Patrick,Moore,Research,22311.85,44.89048
3501,Carrie,Lowe,IT,42024.51,52.78463
3502,Rhonda,Lopez,Research,56733.35,52.39313
3503,Allison,Ayala,Testing,36723.36,49.99477
3504,Michelle,Pierce,HR,38364.53,49.51050
3505,Sean,Frederick,Sales,57687.12,46.21724
3506,Madison,Johnson,IT,23825.64,49.30166
3507,Kelsey,Clark,Research,78832,58.78847
3508,Sara,Vasquez,IT,33350.91,48.89594
3509,Breanna,Miller,HR,79757.64,44.64979
3510,Mrs.,Kelly,Testing,53739.65,56.81551
3511,Kelly,Santiago,HR,78286.78,46.49627
3512,Jonathon,Warner,HR,2752.55,69.18211
3513,Kristie,Ibarra,Sales,46042.33,35.55819
3514,Julie,Yu,Testing,66647.11,44.18954
3515,Jose,Foster,IT,27685.12,65.75533
3516,Veronica,Rodriguez,HR,2034.51,56.76688
3517,Dustin,White,IT,49993.12,51.15222
3518,Ashley,Gonzalez,IT,27980.18,31.97367
3519,Julia,Schaefer,IT,99925.47,37.72258
3520,John,Walker,Sales,52988.72,34.46641
3521,Noah,Lopez,Sales,60434.56,55.15657
3522,Jennifer,Ramirez,Sales,54295.6,78.12262
3523,Mark,Rush,IT,53936.25,55.59969
3524,Jessica,Cole,Research,91462.07,42.62092
3525,Amanda,Jones,Testing,59850.85,27.18757
3526,Richard,Stewart,IT,44883.9,18.48188
3527,Mr.,Tyler,Sales,44192.68,48.74967
3528,Robert,Jimenez,HR,49917.55,44.63932
3529,James,Holden,Sales,99885.05,68.92718
3530,Stephanie,Mitchell,Sales,80977.43,29.66588
3531,Carly,Figueroa,Research,5652.47,62.94545
3532,Amy,Bowman,Research,34545.9,29.93034
3533,Marcus,Robertson,Testing,649.61,50.31400
3534,Thomas,Mccullough,Research,29534.31,58.18400
3535,Eugene,Stuart,Testing,79828.66,36.76561
3536,Taylor,Obrien,HR,86054.21,60.48882
3537,Danielle,Richard,HR,79750.51,43.15125
3538,Kevin,Martin,HR,91987.11,71.00866
3539,Martha,Mercado,IT,45037.63,54.04581
3540,Derrick,Levine,Research,7098.54,53.96069
3541,Mario,Hammond,Testing,34621.02,60.10265
3542,Amanda,Duncan,IT,41587.18,55.49894
3543,Sheila,Palmer,Research,6314.35,30.83535
3544,Vincent,Davis,HR,17338.28,45.76063
3545,David,Bell,HR,97348.63,42.75230
3546,Robert,Watson,Research,22080.73,58.81615
3547,Kelly,Moore,HR,25727.44,29.85551
3548,Kevin,Robinson,Sales,2461.84,65.46622
3549,Laurie,Holland,Research,61889.51,71.28782
3550,Clayton,Medina,IT,34900.6,54.16397
3551,Isaac,Gomez,Research,84904.51,54.48256
3552,Jasmin,Roberts,Sales,41971.65,52.85320
3553,Samuel,Davis,Research,13359.76,61.64330
3554,Timothy,Chan,Sales,36235.71,26.22583
3555,Frank,Todd,HR,80342.14,61.20483
3556,Corey,Calderon,HR,76017.18,62.97590
3557,David,Duncan,Testing,44011.06,23.13369
3558,Harold,Rogers,Research,62718.35,45.33334
3559,Brandon,Brown,Sales,61036.07,57.30924
3560,Edward,Miller,HR,63979.86,60.06457
3561,Derrick,Brown,Research,25208.44,48.53711
3562,Monica,Lozano,HR,85812.25,30.08294
3563,Adam,Morgan,IT,53406.94,54.00760
3564,Amy,Davis,HR,12622.34,46.34864
3565,Mark,Phillips,Sales,51659.99,56.47099
3566,Jennifer,Johnson,HR,61823.21,64.93626
3567,Antonio,Clayton,Research,66229.8,56.03792
3568,Erin,Duncan,Research,17293.62,52.78976
3569,Richard,Hunter,Testing,24912.72,53.87393
3570,Rita,Kim,Sales,18299.47,66.64730
3571,Gail,Thomas,HR,68718.24,44.99265
3572,Lauren,Berg,Sales,69084.29,60.00694
3573,Justin,Harris,HR,89045.41,44.62741
3574,Alyssa,Wolfe,HR,31411.44,53.42561
3575,Deborah,Logan,HR,19505.42,48.10384
3576,Harry,Hawkins,HR,69764.48,35.65890
3577,Courtney,Villanueva,HR,10299.32,31.24351
3578,Alexis,Sims,Sales,74278.29,20.11271
3579,Jennifer,Williams,HR,84251.83,52.99925
3580,Alexander,Deleon,HR,39281.17,50.55825
3581,Holly,Flynn,Sales,26285.19,32.37119
3582,Timothy,Mitchell,IT,99394.05,58.62056
3583,Anthony,Moore,Research,11591.62,63.34701
3584,Gregory,Mcconnell,HR,79141.95,42.27883
3585,Melissa,Phillips,IT,19610.49,48.11480
3586,Travis,Stevenson,HR,11383.07,59.40767
3587,Michelle,Morrison,Research,94364.7,45.12078
3588,Jason,Greene,Testing,79770.34,47.38761
3589,Dr.,Jason,Testing,2031.57,41.90576
3590,Daniel,Carr,HR,57809.05,59.47751
3591,Michael,Wright,Research,29737.5,57.40378
3592,Connie,Santos,Research,59422.12,48.31257
3593,Brian,Garcia,Research,41923.47,62.43559
3594,Jacob,Thomas,Research,84545.1,59.54947
3595,Miss,Amanda,IT,69110.77,51.01845
3596,James,Page,Research,76522.96,44.99104
3597,Anthony,Kerr,IT,79338.11,51.05158
3598,Erin,Torres,HR,67589.76,42.09361
3599,Courtney,Reed,Testing,23747.55,44.27127
3600,Amanda,Saunders,Research,21663.72,32.33428
3601,Shelley,Vega,HR,43725.04,65.62318
3602,Denise,Martinez,HR,10175.39,66.07615
3603,Sarah,Daniel,Sales,41820.06,40.41452
3604,Jacob,Smith,Research,4684.7,58.25607
3605,Christina,Bennett,Testing,65684.57,52.78574
3606,Mason,Ross,HR,13445.41,54.34114
3607,David,Lopez,IT,54942.04,61.27242
3608,Kathleen,Lopez,Sales,47782.72,61.38532
3609,Stacy,Castaneda,Research,125.25,58.36268
